GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,MIN_PER_GAME
Lineups,-203471-1627827-1630533-1630553-1630592-,D. Schröder - D. Finney-Smith - Z. Williams - K. Johnson - J. Wilson,1610612751,BKN,3,1,2,0.333,11.0,105.8,104.2,144.5,130.4,-38.8,-26.200000000000003,0.75,3.0,18.2,0.231,0.875,0.476,0.083,0.5,0.552,98.2,103.96,86.64,24,0.38,1386,1965,8517,5613,1283,4609,7488,7010,3028,656,4087,4944,3034,5741,4830,4656,5042,5846,6340,3.6666666666666665
Lineups,-203471-1629003-1630553-1630592-1641730-,D. Schröder - S. Milton - K. Johnson - J. Wilson - N. Clowney,1610612751,BKN,2,1,1,0.5,11.0,114.3,113.6,152.6,155.0,-38.3,-41.400000000000006,0.8,4.0,23.5,0.333,0.8,0.545,0.091,0.571,0.571,94.4,93.93,78.27,22,0.417,2233,1965,3490,4350,1309,3989,8835,7713,2730,324,2320,3127,3506,3518,4984,3902,4676,8697,5879,5.5
Lineups,-201569-1627824-1628997-1630178-1630231-,E. Gordon - G. Yabusele - C. Martin - T. Maxey - K. Martin,1610612755,PHI,5,2,3,0.4,11.0,116.8,119.0,163.8,150.0,-46.9,-31.0,1.0,0.86,20.7,0.333,0.6,0.455,0.333,0.667,0.762,90.5,93.4,77.84,21,0.307,646,972,9709,5532,1332,3540,8415,7216,1,4222,3069,3127,6169,6025,9202,2458,1918,8818,7061,2.2
Lineups,-201569-1626162-1627824-1630178-1630231-,E. Gordon - K. Oubre Jr. - G. Yabusele - T. Maxey - K. Martin,1610612755,PHI,6,2,4,0.333,11.0,124.4,120.8,100.2,95.8,24.2,25.0,0.636,1.75,21.2,0.2,0.6,0.4,0.167,0.684,0.714,102.8,106.67,88.89,24,0.551,447,972,10169,5613,1298,3343,4094,3051,4539,2218,2958,5124,6169,6845,6851,2391,2497,5077,4181,1.8333333333333333
Lineups,-1627777-1628378-1628386-1629636-1630171-,G. Niang - D. Mitchell - J. Allen - D. Garland - I. Okoro,1610612739,CLE,2,2,0,1.0,11.0,92.9,92.0,95.6,100.0,-2.7,-8.0,0.5,2.0,13.3,0.077,0.818,0.417,0.08,0.476,0.505,112.7,110.6,92.17,25,0.483,2233,972,1,1,1247,6219,4173,5897,5281,1393,5949,6034,3436,6691,4803,5921,5852,4060,5143,5.5
Lineups,-1627777-1628378-1628386-1629622-1629636-,G. Niang - D. Mitchell - J. Allen - M. Strus - D. Garland,1610612739,CLE,3,2,1,0.667,11.0,154.4,145.5,136.1,139.1,18.4,6.400000000000006,0.889,4.0,23.5,0.5,0.9,0.722,0.091,0.618,0.704,96.1,97.74,81.45,22,0.545,1386,972,3490,3813,1250,1852,8046,4176,2494,324,2320,1236,2959,1331,4984,3267,2556,7796,4242,3.6666666666666665
Lineups,-1627777-1628378-1629622-1630171-1630596-,G. Niang - D. Mitchell - M. Strus - I. Okoro - E. Mobley,1610612739,CLE,4,2,2,0.5,11.0,134.3,140.9,100.5,100.0,33.8,40.900000000000006,0.8,2.0,25.0,0.25,0.692,0.524,0.182,0.667,0.735,100.1,98.03,81.69,22,0.639,917,972,8517,4350,1254,2014,4173,2340,2730,1393,1577,4415,4933,3877,7351,2458,2262,7712,3252,2.75
Lineups,-203084-1629640-1630200-1630577-1641705-,H. Barnes - K. Johnson - T. Jones - J. Champagnie - V. Wembanyama,1610612759,SAS,3,1,2,0.333,11.0,85.9,87.5,121.1,108.7,-35.2,-21.200000000000003,0.667,1.0,18.2,0.333,0.636,0.478,0.25,0.476,0.49,99.9,104.12,86.77,24,0.341,1386,1965,8517,5613,1289,6453,5770,6697,3752,2977,4087,3127,5962,5719,8366,5921,6540,5788,6677,3.6666666666666665
Lineups,-203084-1628380-1629640-1631103-1642264-,H. Barnes - Z. Collins - K. Johnson - M. Branham - S. Castle,1610612759,SAS,3,1,2,0.333,11.0,98.0,100.0,114.0,116.0,-16.0,-16.0,0.444,1.33,12.5,0.231,0.6,0.391,0.12,0.452,0.51,113.1,110.94,92.45,25,0.398,1386,1965,8517,5613,1293,4691,6376,6329,6476,2745,6081,4944,6169,7251,5742,6131,5755,3896,6178,3.6666666666666665
Lineups,-1628386-1629622-1629636-1629731-1642281-,J. Allen - M. Strus - D. Garland - D. Wade - J. Tyson,1610612739,CLE,3,1,2,0.333,11.0,85.1,82.6,96.7,95.7,-11.5,-13.100000000000009,0.571,0.8,14.3,0.1,0.857,0.412,0.217,0.471,0.519,102.9,104.98,87.48,23,0.455,1386,1965,8517,5613,1336,6788,4084,6180,5024,4251,5489,5975,3117,6795,8140,5969,5556,5533,5454,3.6666666666666665
Lineups,-1627759-1628369-1628401-1628436-1630573-,J. Brown - J. Tatum - D. White - L. Kornet - S. Hauser,1610612738,BOS,2,2,0,1.0,11.0,136.0,138.1,141.7,155.0,-5.7,-16.900000000000006,0.7,3.5,23.3,0.222,0.571,0.375,0.095,0.711,0.714,93.8,89.05,74.21,21,0.447,2233,972,1,1,1250,2178,8835,6454,3609,565,2374,4991,6460,7326,5130,2156,2497,9523,5534,5.5
Lineups,-1627759-1628369-1628436-1630202-1641775-,J. Brown - J. Tatum - L. Kornet - P. Pritchard - J. Walsh,1610612738,BOS,2,1,1,0.5,11.0,123.0,120.0,118.3,119.2,4.6,0.7999999999999972,0.667,2.0,17.1,0.333,0.75,0.5,0.12,0.548,0.591,107.5,108.37,90.31,25,0.46,2233,1965,3490,4350,1222,3365,6607,4407,3752,1393,4481,3127,4017,4036,5742,4303,4371,4588,5407,5.5
Lineups,-1628975-1629659-1630537-1631207-1641824-,J. Carter - T. Horton-Tucker - C. Duarte - D. Terry - M. Buzelis,1610612741,CHI,3,1,2,0.333,11.0,116.8,113.6,108.3,100.0,8.6,13.599999999999994,0.75,1.0,19.4,0.375,0.636,0.526,0.273,0.679,0.679,94.2,99.31,82.76,22,0.605,1386,1965,8517,5613,1319,3989,4173,3774,3028,2977,3801,2913,5962,3839,8931,2424,2881,7338,3565,3.6666666666666665
Lineups,-1630528-1631170-1641796-1642276-1642352-,J. Christopher - J. Jaquez Jr. - P. Larsson - K. Ware - K. Johnson,1610612748,MIA,3,2,1,0.667,11.0,135.4,128.0,127.0,128.0,8.4,0.0,0.643,1.5,26.5,0.0,0.769,0.625,0.24,0.967,0.907,108.0,110.6,92.17,25,0.553,1386,972,3490,3813,1283,2822,7339,4423,4505,2423,1511,6064,3935,2279,8350,966,1116,4061,4158,3.6666666666666665
Lineups,-203903-1628374-1629012-1629234-1630548-,J. Clarkson - L. Markkanen - C. Sexton - D. Eubanks - J. Juzang,1610612762,UTA,4,1,3,0.25,11.0,126.1,121.7,131.6,127.3,-5.5,-5.599999999999994,0.364,0.0,12.9,0.333,0.667,0.476,0.0,0.543,0.556,98.9,102.37,85.31,23,0.437,917,1965,9709,5969,1330,3300,7284,5782,6754,5085,6054,3127,5047,5741,1,4367,4991,6413,5651,2.75
Lineups,-203903-1628374-1628381-1629012-1641718-,J. Clarkson - L. Markkanen - J. Collins - C. Sexton - K. George,1610612762,UTA,3,1,2,0.333,11.0,135.9,132.0,128.4,141.7,7.5,-9.699999999999989,0.333,1.0,8.8,0.5,0.615,0.56,0.12,0.524,0.628,111.9,107.97,89.98,25,0.446,1386,1965,8517,5613,1276,2611,8217,5988,6764,2977,7001,1236,6128,3311,5742,4559,3624,4728,5550,3.6666666666666665
Lineups,-203924-1629014-1630166-1630703-1642270-,J. Grant - A. Simons - D. Avdija - S. Henderson - D. Clingan,1610612757,POR,8,2,6,0.25,11.0,131.1,120.0,139.9,133.3,-8.7,-13.300000000000011,0.231,3.0,9.7,0.273,0.563,0.444,0.04,0.604,0.603,110.8,118.39,98.65,25,0.378,278,972,10467,5969,1243,3365,7552,6198,7280,656,6878,4291,6570,6190,4360,3402,4127,2666,6352,1.375
Lineups,-203924-1630166-1630625-1631101-1641739-,J. Grant - D. Avdija - D. Banton - S. Sharpe - T. Camara,1610612757,POR,4,2,2,0.5,11.0,147.1,152.4,143.7,150.0,3.3,2.4000000000000057,0.417,1.25,18.5,0.2,0.75,0.538,0.19,0.853,0.853,97.9,94.09,78.41,21,0.447,917,972,8517,4350,1263,1399,8415,4341,6581,2850,4032,5124,4017,3628,7521,1205,1336,8679,5539,2.75
Lineups,-201935-1626181-1627884-1629611-1630539-,J. Harden - N. Powell - D. Jones Jr. - T. Mann - K. Jones,1610612746,LAC,5,2,3,0.4,11.0,138.6,130.4,116.3,116.7,22.4,13.700000000000003,0.9,2.25,25.7,0.375,0.7,0.556,0.174,0.694,0.727,103.7,106.58,88.82,23,0.58,646,972,9709,5532,1325,2671,6395,3768,2477,1317,1562,2913,4849,3336,7271,2332,2333,5106,3829,2.2
Lineups,-201935-1626181-1627826-1627884-1629645-,J. Harden - N. Powell - I. Zubac - D. Jones Jr. - K. Porter Jr.,1610612746,LAC,3,0,3,0.0,11.0,136.8,131.8,120.7,112.0,16.1,19.80000000000001,0.3,1.5,10.7,0.273,0.7,0.476,0.091,0.6,0.653,95.5,101.05,84.2,22,0.548,1386,6174,9709,6174,1242,2617,6037,3409,7130,2423,6674,4291,4849,5741,4984,3426,3295,6852,4224,3.6666666666666665
Lineups,-201935-1626181-1627739-1627826-1629611-,J. Harden - N. Powell - K. Dunn - I. Zubac - T. Mann,1610612746,LAC,3,1,2,0.333,11.0,104.0,104.3,78.6,73.9,25.4,30.39999999999999,0.333,1.0,9.1,0.5,0.769,0.63,0.13,0.435,0.46,99.2,102.03,85.03,23,0.646,1386,1965,8517,5613,1292,4604,2814,2834,6764,2977,6907,1236,3935,2272,6055,6316,6784,6515,3186,3.6666666666666665
Lineups,-201950-1628369-1628401-1629674-1630202-,J. Holiday - J. Tatum - D. White - N. Queta - P. Pritchard,1610612738,BOS,6,6,0,1.0,11.0,174.1,169.6,105.9,95.2,68.2,74.39999999999999,0.429,3.0,17.6,0.714,0.8,0.75,0.087,0.786,0.768,88.5,94.36,78.63,23,0.798,447,173,1,1,1236,977,4060,1344,6514,656,4336,723,3506,1056,4951,1570,1880,8622,2120,1.8333333333333333
Lineups,-1628371-1628976-1630243-1641710-1641724-,J. Isaac - W. Carter Jr. - T. Queen - A. Black - J. Howard,1610612753,ORL,2,1,1,0.5,11.0,72.3,75.0,109.1,110.0,-36.9,-35.0,0.8,2.0,14.3,0.4,0.636,0.5,0.1,0.275,0.345,93.5,91.43,76.19,20,0.146,2233,1965,3490,4350,1338,7130,5855,7475,2730,1393,5489,2616,5962,4036,5178,7864,7842,9150,8032,5.5
Lineups,-1628991-1630217-1630590-1630643-1631222-,J. Jackson Jr. - D. Bane - S. Pippen Jr. - J. Huff - J. LaRavia,1610612763,MEM,4,3,1,0.75,11.0,108.5,108.3,83.1,83.3,25.5,25.0,0.444,2.0,12.5,0.333,0.813,0.607,0.083,0.476,0.521,107.2,107.06,89.22,24,0.716,917,561,3490,3632,1306,4367,3344,3051,6476,1393,6081,3127,3477,2487,4830,5921,5487,4959,2596,2.75
Lineups,-1628991-1629630-1629634-1630217-1631222-,J. Jackson Jr. - J. Morant - B. Clarke - D. Bane - J. LaRavia,1610612763,MEM,5,2,3,0.4,11.0,117.2,111.1,147.8,142.3,-30.6,-31.200000000000017,0.5,0.67,11.8,0.333,0.5,0.429,0.222,0.531,0.664,107.3,112.33,93.61,27,0.392,646,972,9709,5532,1218,4147,8234,7227,5281,4353,6402,3127,6684,6410,8169,4494,3161,3646,6211,2.2
Lineups,-1630228-1630322-1630541-1631218-1641764-,J. Kuminga - L. Waters III - M. Moody - T. Jackson-Davis - B. Podziemski,1610612744,GSW,2,0,2,0.0,11.0,120.5,122.7,52.7,52.2,67.8,70.5,0.6,2.0,18.2,0.5,1.0,0.688,0.136,0.526,0.577,100.0,99.69,83.08,22,1.137,2233,6174,8517,6174,1289,3220,1961,1384,4722,1393,4087,1236,1,1483,6159,4538,4598,7248,907,5.5
Lineups,-203994-1626145-1626164-1626220-1628960-,J. Nurkić - T. Jones - D. Booker - R. O'Neale - G. Allen,1610612756,PHX,5,3,2,0.6,11.0,117.8,116.7,127.3,116.7,-9.4,0.0,0.9,2.25,23.7,0.417,1.0,0.632,0.167,0.568,0.589,103.8,108.88,90.74,24,0.492,646,561,8517,4193,1326,3663,6395,4423,2477,1317,2310,2571,1,2262,6851,4020,4385,4440,5044,2.2
Lineups,-1627751-1628971-1629628-1630558-1630567-,J. Poeltl - B. Brown - R. Barrett - D. Mitchell - S. Barnes,1610612761,TOR,4,4,0,1.0,11.0,118.5,120.0,49.3,51.9,69.2,68.1,0.615,1.6,22.2,0.3,0.769,0.565,0.2,0.69,0.672,118.8,114.95,95.79,25,1.033,917,353,1,1,1282,3365,1960,1420,4671,2379,2556,3997,3935,3259,7571,2344,2964,3173,1037,2.75
Lineups,-1627751-1628971-1629628-1630534-1642347-,J. Poeltl - B. Brown - R. Barrett - O. Agbaji - J. Shead,1610612761,TOR,6,4,2,0.667,11.0,85.1,82.6,76.6,69.6,8.5,13.0,0.778,3.5,20.6,0.267,0.625,0.452,0.087,0.432,0.407,90.8,96.7,80.58,23,0.587,447,353,8517,3813,1213,6788,2672,3810,2952,565,3086,4357,6024,6131,4951,6340,7306,8080,3762,1.8333333333333333
Lineups,-1627751-1628449-1629628-1630567-1642347-,J. Poeltl - C. Boucher - R. Barrett - S. Barnes - J. Shead,1610612761,TOR,3,3,0,1.0,11.0,129.8,130.8,83.0,84.6,46.8,46.20000000000002,0.692,3.0,23.1,0.308,0.692,0.5,0.115,0.58,0.625,111.0,109.47,91.23,26,0.699,1386,561,1,1,1214,2649,3477,2147,3672,656,2396,3947,4933,4036,5656,3835,3660,4278,2734,3.6666666666666665
Lineups,-202685-1627763-1629673-1630551-1642267-,J. Valančiūnas - M. Brogdon - J. Poole - J. Champagnie - C. Carrington,1610612764,WAS,1,0,1,0.0,11.0,116.6,120.8,95.4,100.0,21.1,20.799999999999997,0.636,3.5,18.4,0.412,0.786,0.581,0.083,0.482,0.502,107.2,102.86,85.71,24,0.598,4127,6174,3490,6174,1212,3343,4173,3307,4539,565,4063,2595,3796,3001,4830,5889,5903,6297,3679,11.0
Lineups,-203484-203914-1629048-1630532-1641783-,K. Caldwell-Pope - G. Harris - G. Bitadze - F. Wagner - T. da Silva,1610612753,ORL,2,2,0,1.0,11.0,117.4,114.3,104.5,109.5,12.9,4.799999999999997,0.5,1.67,17.2,0.3,0.667,0.438,0.143,0.575,0.587,94.7,93.77,78.14,21,0.438,2233,972,1,1,1307,3888,5832,4254,5281,2277,4460,3997,5047,6346,6219,3874,4423,8751,5634,5.5
Lineups,-203484-203914-1628976-1631094-1641710-,K. Caldwell-Pope - G. Harris - W. Carter Jr. - P. Banchero - A. Black,1610612753,ORL,3,2,1,0.667,11.0,142.3,142.9,72.3,68.2,70.1,74.7,0.5,5.0,15.6,0.5,0.75,0.625,0.048,0.545,0.598,91.1,93.68,78.06,21,0.818,1386,972,3490,3813,1254,1915,2650,1342,5281,158,5197,1236,4017,2279,4399,4322,4237,8770,1985,3.6666666666666665
Lineups,-203484-1628371-1630532-1630591-1641710-,K. Caldwell-Pope - J. Isaac - F. Wagner - J. Suggs - A. Black,1610612753,ORL,4,2,2,0.5,11.0,100.8,91.3,97.3,88.5,3.5,2.799999999999997,0.5,1.0,10.7,0.182,1.0,0.571,0.13,0.4,0.529,94.5,104.13,86.78,23,0.485,917,972,8517,4350,1223,6264,3705,4331,5281,2977,6674,5455,1,3043,6055,6619,5416,5785,5116,2.75
Lineups,-203484-1628371-1629048-1630532-1630591-,K. Caldwell-Pope - J. Isaac - G. Bitadze - F. Wagner - J. Suggs,1610612753,ORL,6,5,1,0.833,11.0,131.1,124.0,92.7,100.0,38.4,24.0,0.545,1.0,18.2,0.333,0.75,0.611,0.24,0.735,0.789,105.8,104.59,87.16,25,0.684,447,242,3490,3523,1208,3153,4173,3181,5204,2977,4087,3127,4017,2462,8350,2045,1741,5645,2823,1.8333333333333333
Lineups,-201142-203078-1626164-1626220-1628960-,K. Durant - B. Beal - D. Booker - R. O'Neale - G. Allen,1610612756,PHX,6,4,2,0.667,11.0,125.4,114.3,140.7,125.9,-15.3,-11.600000000000009,0.636,3.5,18.9,0.231,0.625,0.381,0.071,0.619,0.653,108.7,120.33,100.27,28,0.385,447,353,8517,3813,1262,3888,7241,6101,4539,565,3913,4944,6024,7314,4640,3259,3297,2400,6278,1.8333333333333333
Lineups,-201142-203994-1626145-1626220-1628960-,K. Durant - J. Nurkić - T. Jones - R. O'Neale - G. Allen,1610612756,PHX,6,6,0,1.0,11.0,96.5,96.0,54.7,50.0,41.7,46.0,1.0,2.25,24.3,0.231,1.0,0.655,0.16,0.523,0.524,104.5,109.61,91.34,25,0.9,447,173,1,1,1239,6040,1687,2151,1,1317,2249,4944,1,2153,6801,4565,5455,4241,1650,1.8333333333333333
Lineups,-201142-203486-1626164-1626220-1628960-,K. Durant - M. Plumlee - D. Booker - R. O'Neale - G. Allen,1610612756,PHX,6,4,2,0.667,11.0,101.1,92.0,122.1,116.0,-21.0,-24.0,0.556,1.67,15.6,0.2,0.75,0.444,0.12,0.526,0.554,97.4,104.73,87.27,25,0.426,447,353,8517,3813,1209,6219,6376,6822,5145,2277,5197,5124,4017,6190,5742,4538,5024,5620,5798,1.8333333333333333
Lineups,-202681-1629655-1629656-1630702-1641765-,K. Irving - D. Gafford - Q. Grimes - J. Hardy - O. Prosper,1610612742,DAL,3,1,2,0.333,11.0,92.9,90.9,90.9,87.0,2.0,3.9000000000000057,0.667,1.0,11.8,0.471,0.778,0.577,0.182,0.341,0.392,96.1,99.39,82.82,22,0.411,1386,1965,8517,5613,1279,6279,3614,4288,3752,2977,6402,2337,3841,3025,7351,7174,7470,7324,5964,3.6666666666666665
Lineups,-202681-202691-1628467-1629023-1630230-,K. Irving - K. Thompson - M. Kleber - P. Washington - N. Marshall,1610612742,DAL,3,1,2,0.333,11.0,156.3,156.0,119.3,112.5,37.0,43.5,0.583,1.75,21.9,0.0,0.75,0.529,0.16,0.882,0.93,100.3,103.23,86.03,25,0.662,1386,1965,8517,5613,1215,1342,6057,2232,4983,2218,2786,6064,4017,3802,6801,1087,1058,6067,3080,3.6666666666666665
Lineups,-202681-202691-203915-203939-1641765-,K. Irving - K. Thompson - S. Dinwiddie - D. Powell - O. Prosper,1610612742,DAL,5,3,2,0.6,11.0,151.8,150.0,133.3,125.0,18.6,25.0,0.727,4.0,27.6,0.167,0.714,0.462,0.1,0.765,0.8,84.8,88.07,73.39,20,0.563,646,561,8517,4193,1273,1404,6975,3051,3418,324,1345,5517,4662,5922,5178,1648,1678,9632,4056,2.2
Lineups,-202681-202691-203915-1628467-1629023-,K. Irving - K. Thompson - S. Dinwiddie - M. Kleber - P. Washington,1610612742,DAL,4,1,3,0.25,11.0,66.7,72.7,114.8,104.0,-48.2,-31.299999999999997,0.571,2.0,12.9,0.278,0.667,0.407,0.091,0.32,0.32,103.0,103.79,86.49,22,0.165,917,1965,9709,5969,1278,7357,5524,7235,5024,1393,6054,4274,5047,6827,4984,7629,8193,5897,7979,2.75
Lineups,-202681-1628467-1629023-1629656-1630230-,K. Irving - M. Kleber - P. Washington - Q. Grimes - N. Marshall,1610612742,DAL,4,3,1,0.75,11.0,87.9,80.0,96.3,87.0,-8.5,-7.0,0.5,1.0,12.9,0.167,0.688,0.464,0.16,0.472,0.506,93.5,103.16,85.97,25,0.567,917,561,3490,3632,1239,6852,3614,5853,5281,2977,6054,5517,4980,5907,6801,5957,5834,6085,3997,2.75
Lineups,-202681-1629023-1629655-1629656-1641765-,K. Irving - P. Washington - D. Gafford - Q. Grimes - O. Prosper,1610612742,DAL,2,1,1,0.5,11.0,87.9,95.5,85.6,91.3,2.3,4.200000000000003,0.556,1.67,16.1,0.333,0.917,0.625,0.136,0.452,0.48,105.9,98.48,82.07,22,0.574,2233,1965,3490,4350,1264,6057,3872,4278,5145,2277,5085,3127,2933,2279,6159,6131,6619,7588,3891,5.5
Lineups,-1629640-1630200-1630577-1631110-1641705-,K. Johnson - T. Jones - J. Champagnie - J. Sochan - V. Wembanyama,1610612759,SAS,4,3,1,0.75,11.0,140.5,136.0,135.4,139.1,5.1,-3.0999999999999943,0.833,0.0,25.0,0.429,0.5,0.462,0.0,0.6,0.625,106.2,106.57,88.81,25,0.554,917,561,3490,3632,1296,2268,8046,5668,2609,5085,1577,2444,6684,5922,1,3426,3660,5108,4152,2.75
Lineups,-200768-1626162-1627824-1630178-1641741-,K. Lowry - K. Oubre Jr. - G. Yabusele - T. Maxey - R. Council IV,1610612755,PHI,5,2,3,0.4,11.0,101.7,95.5,86.2,91.7,15.5,3.799999999999997,0.714,1.67,17.9,0.111,0.692,0.455,0.136,0.567,0.595,101.6,101.28,84.4,22,0.486,646,972,9709,5532,1273,6057,3877,4292,3475,2277,4298,5927,4933,6025,6159,4029,4269,6754,5101,2.2
Lineups,-200768-202331-1626162-1627824-1628997-,K. Lowry - P. George - K. Oubre Jr. - G. Yabusele - C. Martin,1610612755,PHI,3,1,2,0.333,11.0,138.9,120.8,64.3,66.7,74.6,54.099999999999994,0.833,10.0,28.6,0.125,0.769,0.524,0.042,0.7,0.694,98.1,102.86,85.71,24,0.879,1386,1965,8517,5613,1234,3343,2281,1822,2609,12,1067,5863,3935,3877,4369,2187,2668,6139,1728,3.6666666666666665
Lineups,-200768-202704-1627824-1630178-1641741-,K. Lowry - R. Jackson - G. Yabusele - T. Maxey - R. Council IV,1610612755,PHI,4,3,1,0.75,11.0,122.7,120.8,72.7,66.7,49.9,54.099999999999994,0.7,0.0,20.6,0.231,0.714,0.481,0.0,0.5,0.566,101.5,106.73,88.94,24,0.777,917,561,3490,3632,1300,3343,2281,1822,3609,5085,3086,4944,4662,5697,1,4656,4836,5019,2224,2.75
Lineups,-203482-1628971-1630193-1630567-1642266-,K. Olynyk - B. Brown - I. Quickley - S. Barnes - J. Walter,1610612761,TOR,2,0,2,0.0,11.0,92.1,86.4,149.4,136.4,-57.3,-50.0,0.333,1.0,8.0,0.091,0.667,0.35,0.091,0.412,0.484,90.8,98.07,81.72,22,0.244,2233,6174,8517,6174,1303,6548,7947,8137,6764,2977,7106,6002,5047,7552,4984,6574,6592,7703,7517,5.5
Lineups,-1626162-1630178-1630288-1641737-1642348-,K. Oubre Jr. - T. Maxey - J. Dowtin Jr. - A. Bona - J. Edwards,1610612755,PHI,4,1,3,0.25,11.0,86.0,77.3,151.8,150.0,-65.8,-72.7,0.286,1.0,8.0,0.1,0.545,0.333,0.091,0.438,0.479,84.6,89.87,74.89,22,0.202,917,1965,9709,5969,1232,7097,8415,8743,7137,2977,7106,5975,6624,7568,4984,6261,6628,9421,7743,2.75
Lineups,-202691-1628467-1629029-1629656-1641726-,K. Thompson - M. Kleber - L. Dončić - Q. Grimes - D. Lively II,1610612742,DAL,2,1,1,0.5,11.0,139.9,139.1,101.6,95.8,38.3,43.3,0.75,3.0,27.3,0.125,0.833,0.55,0.13,0.775,0.766,103.9,107.26,89.38,23,0.581,2233,1965,3490,4350,1336,2160,4094,2248,3028,656,1354,5863,3246,3470,6055,1623,1886,4895,3823,5.5
Lineups,-1626157-1626166-1628404-1629013-1630173-,K. Towns - C. Payne - J. Hart - L. Shamet - P. Achiuwa,1610612752,NYK,2,1,1,0.5,11.0,144.6,145.8,123.3,120.8,21.3,25.000000000000014,0.571,4.0,21.6,0.455,0.889,0.65,0.083,0.667,0.668,104.1,104.73,87.27,24,0.565,2233,1965,3490,4350,1258,1850,6805,3048,5024,324,2831,2364,2987,2160,4830,2458,2990,5587,4019,5.5
Lineups,-1626157-1626166-1628384-1628404-1629013-,K. Towns - C. Payne - O. Anunoby - J. Hart - L. Shamet,1610612752,NYK,3,2,1,0.667,11.0,119.7,108.7,104.9,104.3,14.8,4.400000000000006,0.5,1.25,17.2,0.143,0.556,0.375,0.174,0.706,0.699,98.5,103.5,86.25,23,0.471,1386,972,3490,3813,1315,4353,5538,4268,5281,2850,4460,5740,6582,7326,7271,2174,2628,6001,5272,3.6666666666666665
Lineups,-1629026-1630598-1631114-1641717-1642349-,K. Williams - A. Wiggins - J. Williams - C. Wallace - A. Mitchell,1610612760,OKC,6,4,2,0.667,11.0,91.3,91.3,160.9,130.4,-69.6,-39.10000000000001,0.4,2.0,13.3,0.231,0.4,0.278,0.087,0.457,0.457,94.3,104.15,86.79,23,0.192,447,353,8517,3813,1324,6264,7488,7608,6591,1393,5949,4944,7726,8398,4951,6103,6837,5778,7838,1.8333333333333333
Lineups,-1628379-1628991-1629630-1630217-1630583-,L. Kennard - J. Jackson Jr. - J. Morant - D. Bane - S. Aldama,1610612763,MEM,6,3,3,0.5,11.0,121.1,121.4,104.3,103.8,16.8,17.60000000000001,0.583,1.0,17.5,0.5,0.529,0.519,0.25,0.69,0.706,116.7,116.77,97.31,28,0.596,447,561,9709,4350,1245,3306,5514,3500,4983,2977,4399,1236,6674,3931,8366,2344,2549,2866,3685,1.8333333333333333
Lineups,-1628374-1629234-1630548-1641729-1642268-,L. Markkanen - D. Eubanks - J. Juzang - B. Sensabaugh - I. Collier,1610612762,UTA,3,0,3,0.0,11.0,75.8,75.0,151.6,145.8,-75.9,-70.80000000000001,0.833,1.25,16.1,0.2,0.667,0.333,0.167,0.375,0.414,106.6,109.28,91.07,24,0.136,1386,6174,9709,6174,1331,7130,8380,8717,2609,2850,5085,5124,5047,7568,6851,6877,7229,4336,8098,3.6666666666666665
Lineups,-1628374-1628381-1629004-1629012-1631117-,L. Markkanen - J. Collins - S. Mykhailiuk - C. Sexton - W. Kessler,1610612762,UTA,1,1,0,1.0,11.0,84.2,80.0,75.4,76.0,8.8,4.0,0.714,0.63,15.6,0.222,0.615,0.455,0.32,0.531,0.563,107.0,109.26,91.05,25,0.545,4127,1965,1,1,1261,6852,3013,4284,3475,4497,5197,4991,6128,6025,9201,4494,4865,4340,4242,11.0
Lineups,-1628970-1628998-1629684-1630544-1641706-,M. Bridges - C. Martin - G. Williams - T. Mann - B. Miller,1610612766,CHA,3,1,2,0.333,11.0,131.6,132.0,124.1,100.0,7.5,32.0,0.727,4.0,21.6,0.333,0.909,0.609,0.08,0.587,0.633,104.7,116.27,96.89,25,0.552,1386,1965,8517,5613,1308,2611,4173,2785,3418,324,2831,3127,2946,2478,4803,3700,3567,2952,4166,3.6666666666666665
Lineups,-201144-203497-203944-1628978-1629638-,M. Conley - R. Gobert - J. Randle - D. DiVincenzo - N. Alexander-Walker,1610612750,MIN,5,3,2,0.6,11.0,116.5,118.2,103.3,108.7,13.2,9.5,0.6,1.5,17.1,0.583,0.75,0.65,0.182,0.523,0.557,99.4,96.14,80.12,22,0.505,646,561,8517,4193,1229,3584,5770,4007,4722,2423,4481,1137,4017,2160,7351,4565,4968,8191,4723,2.2
